"Quarter","Time","Quarter_Time","Team","Play","Home_Points","Away_Points","Game_Id"
1,0,12,"BOS","Al Horford vs. Kevin Love (Kyrie Irving gains possession)","0 "," 0","400974437"
1,0.266666666666667,11.7333333333333,"BOS","Kyrie Irving makes driving floating jump shot (Al Horford assists)","2 "," 0","400974437"
1,0.550000000000001,11.45,"CLE","Al Horford blocks Derrick Rose 's 2-foot layup","2 "," 0","400974437"
1,0.616666666666667,11.3833333333333,"BOS","Al Horford defensive rebound","2 "," 0","400974437"
1,0.65,11.35,"BOS","Gordon Hayward misses 26-foot three point jumper","2 "," 0","400974437"
1,0.699999999999999,11.3,"CLE","Derrick Rose defensive rebound","2 "," 0","400974437"
1,0.966666666666667,11.0333333333333,"CLE","Kevin Love misses 16-foot jumper","2 "," 0","400974437"
1,1.01666666666667,10.9833333333333,"BOS","Jaylen Brown defensive rebound","2 "," 0","400974437"
1,1.15,10.85,"BOS","LeBron James blocks Jayson Tatum 's 3-foot layup","2 "," 0","400974437"
1,1.15,10.85,"BOS","Celtics offensive team rebound","2 "," 0","400974437"
1,1.2,10.8,"BOS","Al Horford makes 20-foot jumper (Kyrie Irving assists)","4 "," 0","400974437"
1,1.46666666666667,10.5333333333333,"BOS","Jayson Tatum defensive 3-seconds (technical foul)","4 "," 0","400974437"
1,1.46666666666667,10.5333333333333,"CLE","Kevin Love makes technical free throw","4 "," 1","400974437"
1,1.65,10.35,"CLE","Jae Crowder makes 22-foot jumper (Dwyane Wade assists)","4 "," 3","400974437"
1,1.91666666666667,10.0833333333333,"BOS","Jaylen Brown palming turnover","4 "," 3","400974437"
1,2.06666666666667,9.93333333333333,"BOS","Jayson Tatum personal foul","4 "," 3","400974437"
1,2.18333333333333,9.81666666666667,"CLE","Dwyane Wade makes 12-foot two point shot (LeBron James assists)","4 "," 5","400974437"
1,2.45,9.55,"BOS","Jaylen Brown misses driving dunk","4 "," 5","400974437"
1,2.48333333333333,9.51666666666667,"CLE","LeBron James defensive rebound","4 "," 5","400974437"
1,2.51666666666667,9.48333333333333,"CLE","Derrick Rose makes two point shot (LeBron James assists)","4 "," 7","400974437"
1,2.63333333333333,9.36666666666667,"CLE","Kevin Love personal foul","4 "," 7","400974437"
1,2.76666666666667,9.23333333333333,"BOS","Gordon Hayward makes 9-foot two point shot (Al Horford assists)","6 "," 7","400974437"
1,3.13333333333333,8.86666666666667,"CLE","Derrick Rose misses 27-foot three point jumper","6 "," 7","400974437"
1,3.18333333333333,8.81666666666667,"CLE","Jae Crowder offensive rebound","6 "," 7","400974437"
1,3.18333333333333,8.81666666666667,"BOS","Gordon Hayward shooting foul","6 "," 7","400974437"
1,3.18333333333333,8.81666666666667,"CLE","Jae Crowder makes free throw 1 of 2","6 "," 8","400974437"
1,3.18333333333333,8.81666666666667,"CLE","Jae Crowder makes free throw 2 of 2","6 "," 9","400974437"
1,3.43333333333333,8.56666666666667,"BOS","Kyrie Irving misses driving layup","6 "," 9","400974437"
1,3.45,8.55,"CLE","Kevin Love defensive rebound","6 "," 9","400974437"
1,3.65,8.35,"CLE","Dwyane Wade misses 15-foot two point shot","6 "," 9","400974437"
1,3.7,8.3,"BOS","Al Horford defensive rebound","6 "," 9","400974437"
1,3.96666666666667,8.03333333333333,"BOS","Kyrie Irving makes 16-foot step back jumpshot","8 "," 9","400974437"
1,4.18333333333333,7.81666666666667,"CLE","Derrick Rose lost ball turnover (Kyrie Irving steals)","8 "," 9","400974437"
1,4.3,7.7,"BOS","Jaylen Brown makes dunk (Jayson Tatum assists)","8 "," 9","400974437"
1,4.53333333333333,7.46666666666667,"CLE","Jae Crowder misses 27-foot three point jumper","8 "," 9","400974437"
1,4.53333333333333,7.46666666666667,"BOS","Gordon Hayward defensive rebound","8 "," 9","400974437"
1,4.63333333333333,7.36666666666667,"CLE","Kevin Love personal foul","8 "," 9","400974437"
1,4.63333333333333,7.36666666666667,"CLE","Tristan Thompson enters the game for Kevin Love","8 "," 9","400974437"
1,4.63333333333333,7.36666666666667,"CLE","Cavaliers delay of game violation","8 "," 9","400974437"
1,4.75,7.25,"BOS","Al Horford misses 25-foot three point jumper","8 "," 9","400974437"
1,4.81666666666667,7.18333333333333,"BOS","Kyrie Irving offensive rebound","8 "," 9","400974437"
1,4.85,7.15,"BOS","Jaylen Brown misses 26-foot three point jumper","8 "," 9","400974437"
1,4.9,7.1,"CLE","LeBron James defensive rebound","8 "," 9","400974437"
1,5.01666666666667,6.98333333333333,"CLE","Dwyane Wade traveling","8 "," 9","400974437"
1,5.01666666666667,6.98333333333333,"CLE","Cavaliers Full timeout","8 "," 9","400974437"
1,5.25,6.75,"BOS","Jaylen Brown makes layup (Gordon Hayward leaves game with injury)","8 "," 9","400974437"
1,5.25,6.75,"BOS","Marcus Smart enters the game for Gordon Hayward","8 "," 9","400974437"
1,5.56666666666667,6.43333333333333,"CLE","LeBron James misses 17-foot two point shot","8 "," 9","400974437"
1,5.61666666666667,6.38333333333333,"BOS","Al Horford defensive rebound","8 "," 9","400974437"
1,5.83333333333333,6.16666666666667,"BOS","Jaylen Brown steps out of bounds turnover","8 "," 9","400974437"
1,5.83333333333333,6.16666666666667,"CLE","JR Smith enters the game for Dwyane Wade","8 "," 9","400974437"
1,6.01666666666667,5.98333333333333,"CLE","Derrick Rose misses 19-foot jumper","8 "," 9","400974437"
1,6.1,5.9,"BOS","Marcus Smart defensive rebound","8 "," 9","400974437"
1,6.13333333333333,5.86666666666667,"BOS","Marcus Smart misses 5-foot pullup jump shot","8 "," 9","400974437"
1,6.18333333333333,5.81666666666667,"CLE","LeBron James defensive rebound","8 "," 9","400974437"
1,6.26666666666667,5.73333333333333,"CLE","LeBron James makes 22-foot jumper","8 "," 9","400974437"
1,6.48333333333333,5.51666666666667,"BOS","Kyrie Irving makes 16-foot pullup jump shot","8 "," 9","400974437"
1,6.86666666666667,5.13333333333333,"CLE","Derrick Rose makes driving layup","8 "," 9","400974437"
1,7.06666666666667,4.93333333333333,"BOS","Kyrie Irving misses 25-foot three point jumper","8 "," 9","400974437"
1,7.13333333333333,4.86666666666667,"CLE","Derrick Rose defensive rebound","8 "," 9","400974437"
1,7.21666666666667,4.78333333333333,"CLE","JR Smith misses 26-foot three point jumper","8 "," 9","400974437"
1,7.28333333333333,4.71666666666667,"BOS","Marcus Smart defensive rebound","8 "," 9","400974437"
1,7.35,4.65,"BOS","Marcus Smart misses two point shot","8 "," 9","400974437"
1,7.45,4.55,"BOS","Jayson Tatum offensive rebound","8 "," 9","400974437"
1,7.45,4.55,"BOS","Jayson Tatum misses tip shot","8 "," 9","400974437"
1,7.45,4.55,"CLE","Tristan Thompson defensive rebound","8 "," 9","400974437"
1,7.48333333333333,4.51666666666667,"CLE","LeBron James makes two point shot","8 "," 9","400974437"
1,7.56666666666667,4.43333333333333,"BOS","Jaylen Brown makes layup (Kyrie Irving assists)","8 "," 9","400974437"
1,7.56666666666667,4.43333333333333,"CLE","Tristan Thompson shooting foul","8 "," 9","400974437"
1,7.56666666666667,4.43333333333333,"CLE","Iman Shumpert enters the game for Derrick Rose","8 "," 9","400974437"
1,7.56666666666667,4.43333333333333,"BOS","Aron Baynes enters the game for Al Horford","8 "," 9","400974437"
1,7.56666666666667,4.43333333333333,"BOS","Jaylen Brown makes free throw 1 of 1","8 "," 9","400974437"
1,7.91666666666667,4.08333333333333,"CLE","Tristan Thompson makes alley oop layup (JR Smith assists)","8 "," 9","400974437"
1,8.13333333333333,3.86666666666667,"BOS","Jaylen Brown misses 26-foot three point jumper","8 "," 9","400974437"
1,8.18333333333333,3.81666666666667,"CLE","Jae Crowder defensive rebound","8 "," 9","400974437"
1,8.35,3.65,"CLE","Iman Shumpert misses 21-foot jumper","8 "," 9","400974437"
1,8.38333333333333,3.61666666666667,"BOS","Marcus Smart defensive rebound","8 "," 9","400974437"
1,8.53333333333333,3.46666666666667,"BOS","Marcus Smart misses driving layup","8 "," 9","400974437"
1,8.58333333333333,3.41666666666667,"CLE","LeBron James defensive rebound","8 "," 9","400974437"
1,8.65,3.35,"CLE","JR Smith makes 23-foot three point jumper (LeBron James assists)","8 "," 9","400974437"
1,9.03333333333333,2.96666666666667,"BOS","Marcus Smart misses 26-foot three point jumper","8 "," 9","400974437"
1,9.1,2.9,"BOS","Jayson Tatum offensive rebound","8 "," 9","400974437"
1,9.31666666666667,2.68333333333333,"BOS","Aron Baynes lost ball turnover (Iman Shumpert steals)","8 "," 9","400974437"
1,9.36666666666667,2.63333333333333,"CLE","Tristan Thompson makes two point shot (LeBron James assists)","8 "," 9","400974437"
1,9.36666666666667,2.63333333333333,"BOS","Celtics Full timeout","8 "," 9","400974437"
1,9.36666666666667,2.63333333333333,"CLE","Jeff Green enters the game for LeBron James","8 "," 9","400974437"
1,9.36666666666667,2.63333333333333,"CLE","Dwyane Wade enters the game for Jae Crowder","8 "," 9","400974437"
1,9.36666666666667,2.63333333333333,"BOS","Semi Ojeleye enters the game for Jayson Tatum","8 "," 9","400974437"
1,9.36666666666667,2.63333333333333,"BOS","Terry Rozier enters the game for Kyrie Irving","8 "," 9","400974437"
1,9.36666666666667,2.63333333333333,"BOS","Aron Baynes shooting foul","8 "," 9","400974437"
1,9.36666666666667,2.63333333333333,"CLE","Tristan Thompson makes free throw 1 of 1","8 "," 9","400974437"
1,9.71666666666667,2.28333333333333,"BOS","Jaylen Brown misses 26-foot three point jumper","8 "," 9","400974437"
1,9.75,2.25,"CLE","Tristan Thompson defensive rebound","8 "," 9","400974437"
1,9.95,2.05,"CLE","Jeff Green misses 7-foot two point shot","8 "," 9","400974437"
1,9.95,2.05,"BOS","Jaylen Brown defensive rebound","8 "," 9","400974437"
1,10.3,1.7,"BOS","Marcus Smart misses 17-foot jumper","8 "," 9","400974437"
1,10.3,1.7,"BOS","shot clock turnover","8 "," 9","400974437"
1,10.3166666666667,1.68333333333333,"BOS","Celtics offensive team rebound","8 "," 9","400974437"
1,10.5666666666667,1.43333333333333,"CLE","JR Smith makes 10-foot jumper","8 "," 9","400974437"
1,10.5666666666667,1.43333333333333,"BOS","Jaylen Brown shooting foul","8 "," 9","400974437"
1,10.5666666666667,1.43333333333333,"CLE","JR Smith makes free throw 1 of 1","8 "," 9","400974437"
1,10.7833333333333,1.21666666666667,"BOS","Marcus Smart misses 11-foot jumper","8 "," 9","400974437"
1,10.7833333333333,1.21666666666667,"CLE","Tristan Thompson defensive rebound","8 "," 9","400974437"
1,10.9,1.1,"CLE","Jeff Green offensive charge","8 "," 9","400974437"
1,10.9,1.1,"CLE","Jeff Green offensive foul turnover","8 "," 9","400974437"
1,11.0833333333333,0.916666666666667,"BOS","Terry Rozier makes jumper","8 "," 9","400974437"
1,11.3166666666667,0.683333333333333,"CLE","Dwyane Wade makes 18-foot jumper (Tristan Thompson assists)","8 "," 9","400974437"
1,11.3166666666667,0.683333333333333,"BOS","Marcus Smart shooting foul","8 "," 9","400974437"
1,11.3166666666667,0.683333333333333,"BOS","Al Horford enters the game for Jaylen Brown","8 "," 9","400974437"
1,11.3166666666667,0.683333333333333,"CLE","Dwyane Wade makes free throw 1 of 1","8 "," 9","400974437"
1,11.5833333333333,0.416666666666667,"BOS","Terry Rozier misses 25-foot three point jumper","8 "," 9","400974437"
1,11.6333333333333,0.366666666666667,"CLE","Iman Shumpert defensive rebound","8 "," 9","400974437"
1,12,0,"CLE","Tristan Thompson misses alley oop layup","8 "," 9","400974437"
1,12,0,"BOS","Aron Baynes defensive rebound","8 "," 9","400974437"
1,12,0,"CLE","End of the 1st Quarter","8 "," 9","400974437"
2,12,12,"CLE","Kevin Love enters the game for JR Smith","8 "," 9","400974437"
2,12,12,"CLE","Derrick Rose enters the game for Dwyane Wade","8 "," 9","400974437"
2,12,12,"CLE","Kyle Korver enters the game for Tristan Thompson","8 "," 9","400974437"
2,12,12,"BOS","Jayson Tatum enters the game for Semi Ojeleye","8 "," 9","400974437"
2,12.25,11.75,"CLE","Jeff Green misses 15-foot jumper","8 "," 9","400974437"
2,12.3,11.7,"BOS","Jayson Tatum defensive rebound","8 "," 9","400974437"
2,12.5833333333333,11.4166666666667,"BOS","Al Horford makes 14-foot hook shot","8 "," 9","400974437"
2,12.8333333333333,11.1666666666667,"BOS","Aron Baynes shooting foul","8 "," 9","400974437"
2,12.8333333333333,11.1666666666667,"CLE","Derrick Rose makes free throw 1 of 2","8 "," 9","400974437"
2,12.8333333333333,11.1666666666667,"CLE","LeBron James enters the game for Iman Shumpert","8 "," 9","400974437"
2,12.8333333333333,11.1666666666667,"CLE","Derrick Rose misses free throw 2 of 2","8 "," 9","400974437"
2,12.8666666666667,11.1333333333333,"BOS","Al Horford defensive rebound","8 "," 9","400974437"
2,13.2,10.8,"BOS","Marcus Smart offensive charge","8 "," 9","400974437"
2,13.2,10.8,"BOS","Marcus Smart offensive foul turnover","8 "," 9","400974437"
2,13.2,10.8,"BOS","Kyrie Irving enters the game for Marcus Smart","8 "," 9","400974437"
2,13.3166666666667,10.6833333333333,"BOS","Aron Baynes kicked ball violation","8 "," 9","400974437"
2,13.5333333333333,10.4666666666667,"CLE","LeBron James misses three point jumper","8 "," 9","400974437"
2,13.55,10.45,"CLE","Cavaliers offensive team rebound","8 "," 9","400974437"
2,13.55,10.45,"BOS","Jayson Tatum loose ball foul","8 "," 9","400974437"
2,13.7166666666667,10.2833333333333,"CLE","LeBron James makes layup (Derrick Rose assists)","8 "," 9","400974437"
2,14.0666666666667,9.93333333333333,"BOS","Jayson Tatum misses 26-foot three point jumper","8 "," 9","400974437"
2,14.1166666666667,9.88333333333333,"CLE","Kevin Love defensive rebound","8 "," 9","400974437"
2,14.2,9.8,"CLE","Derrick Rose misses two point shot","8 "," 9","400974437"
2,14.25,9.75,"BOS","Terry Rozier defensive rebound","8 "," 9","400974437"
2,14.45,9.55,"BOS","Terry Rozier misses 26-foot three point jumper","8 "," 9","400974437"
2,14.4833333333333,9.51666666666667,"CLE","Derrick Rose defensive rebound","8 "," 9","400974437"
2,14.5166666666667,9.48333333333333,"CLE","LeBron James makes two point shot (Derrick Rose assists)","8 "," 9","400974437"
2,14.5166666666667,9.48333333333333,"BOS","Celtics Full timeout","8 "," 9","400974437"
2,14.5166666666667,9.48333333333333,"BOS","Semi Ojeleye enters the game for Aron Baynes","8 "," 9","400974437"
2,14.6166666666667,9.38333333333333,"CLE","Kevin Love defensive 3-seconds (technical foul)","8 "," 9","400974437"
2,14.6166666666667,9.38333333333333,"BOS","Kyrie Irving makes technical free throw","8 "," 9","400974437"
2,14.9,9.1,"BOS","Jayson Tatum misses driving layup","8 "," 9","400974437"
2,14.9166666666667,9.08333333333333,"BOS","Jayson Tatum offensive rebound","8 "," 9","400974437"
2,14.9166666666667,9.08333333333333,"BOS","shot clock turnover","8 "," 9","400974437"
2,15.0666666666667,8.93333333333333,"CLE","LeBron James out of bounds lost ball turnover","8 "," 9","400974437"
2,15.3166666666667,8.68333333333333,"BOS","Semi Ojeleye misses 26-foot three point jumper","8 "," 9","400974437"
2,15.3666666666667,8.63333333333333,"CLE","Kevin Love defensive rebound","8 "," 9","400974437"
2,15.4333333333333,8.56666666666667,"CLE","Kevin Love bad pass (Kyrie Irving steals)","8 "," 9","400974437"
2,15.55,8.45,"BOS","Terry Rozier makes 27-foot three point jumper (Jayson Tatum assists)","8 "," 9","400974437"
2,15.6,8.4,"BOS","Kyrie Irving personal foul","8 "," 9","400974437"
2,15.6,8.4,"CLE","Jae Crowder enters the game for Jeff Green","8 "," 9","400974437"
2,15.6833333333333,8.31666666666667,"CLE","Derrick Rose makes driving layup (Jae Crowder assists)","8 "," 9","400974437"
2,15.9333333333333,8.06666666666667,"CLE","Kyle Korver personal foul","8 "," 9","400974437"
2,16.0833333333333,7.91666666666667,"CLE","Derrick Rose loose ball foul","8 "," 9","400974437"
2,16.1833333333333,7.81666666666667,"BOS","Kyrie Irving bad pass (Jae Crowder steals)","8 "," 9","400974437"
2,16.3666666666667,7.63333333333333,"BOS","Kyrie Irving personal foul","8 "," 9","400974437"
2,16.3666666666667,7.63333333333333,"BOS","Marcus Smart enters the game for Jayson Tatum","8 "," 9","400974437"
2,16.3666666666667,7.63333333333333,"BOS","Jaylen Brown enters the game for Terry Rozier","8 "," 9","400974437"
2,16.4333333333333,7.56666666666667,"BOS","Semi Ojeleye personal foul","8 "," 9","400974437"
2,16.4333333333333,7.56666666666667,"CLE","LeBron James makes free throw 1 of 2","8 "," 9","400974437"
2,16.4333333333333,7.56666666666667,"CLE","LeBron James makes free throw 2 of 2","8 "," 9","400974437"
2,16.6333333333333,7.36666666666667,"BOS","Jaylen Brown misses 2-foot two point shot","8 "," 9","400974437"
2,16.6833333333333,7.31666666666667,"BOS","Jaylen Brown offensive rebound","8 "," 9","400974437"
2,16.7,7.3,"BOS","Jaylen Brown misses two point shot","8 "," 9","400974437"
2,16.7,7.3,"CLE","LeBron James defensive rebound","8 "," 9","400974437"
2,16.95,7.05,"BOS","Al Horford shooting foul","8 "," 9","400974437"
2,16.95,7.05,"CLE","Kevin Love makes free throw 1 of 2","8 "," 9","400974437"
2,16.95,7.05,"CLE","JR Smith enters the game for Kyle Korver","8 "," 9","400974437"
2,16.95,7.05,"CLE","Kevin Love misses free throw 2 of 2","8 "," 9","400974437"
2,17,7,"BOS","Al Horford defensive rebound","8 "," 9","400974437"
2,17.25,6.75,"BOS","Jaylen Brown makes three point jumper (Kyrie Irving assists)","8 "," 9","400974437"
2,17.6333333333333,6.36666666666667,"CLE","Kevin Love misses layup","8 "," 9","400974437"
2,17.6333333333333,6.36666666666667,"CLE","Kevin Love offensive rebound","8 "," 9","400974437"
2,17.8333333333333,6.16666666666667,"CLE","Kevin Love makes two point shot","8 "," 9","400974437"
2,18.0166666666667,5.98333333333333,"BOS","Semi Ojeleye misses 18-foot jumper","8 "," 9","400974437"
2,18.0166666666667,5.98333333333333,"CLE","JR Smith defensive rebound","8 "," 9","400974437"
2,18.1333333333333,5.86666666666667,"CLE","Jae Crowder makes 25-foot three point jumper (LeBron James assists)","8 "," 9","400974437"
2,18.2666666666667,5.73333333333333,"BOS","Jaylen Brown makes layup (Kyrie Irving assists)","8 "," 9","400974437"
2,18.4166666666667,5.58333333333333,"CLE","Jae Crowder misses 27-foot three point jumper","8 "," 9","400974437"
2,18.4666666666667,5.53333333333333,"BOS","Marcus Smart defensive rebound","8 "," 9","400974437"
2,18.5,5.5,"BOS","Jaylen Brown out of bounds lost ball turnover","8 "," 9","400974437"
2,18.5,5.5,"CLE","Cavaliers Full timeout","8 "," 9","400974437"
2,18.5,5.5,"CLE","Dwyane Wade enters the game for Derrick Rose","8 "," 9","400974437"
2,18.5,5.5,"BOS","Aron Baynes enters the game for Al Horford","8 "," 9","400974437"
2,18.75,5.25,"CLE","Jae Crowder misses driving layup","8 "," 9","400974437"
2,18.7833333333333,5.21666666666667,"BOS","Marcus Smart defensive rebound","8 "," 9","400974437"
2,18.9,5.1,"BOS","Marcus Smart misses 26-foot three point jumper","8 "," 9","400974437"
2,18.95,5.05,"CLE","JR Smith defensive rebound","8 "," 9","400974437"
2,19.2,4.8,"CLE","Jae Crowder misses 13-foot two point shot","8 "," 9","400974437"
2,19.25,4.75,"BOS","Jaylen Brown defensive rebound","8 "," 9","400974437"
2,19.55,4.45,"BOS","Kyrie Irving misses 30-foot three point jumper","8 "," 9","400974437"
2,19.5833333333333,4.41666666666667,"CLE","LeBron James defensive rebound","8 "," 9","400974437"
2,19.75,4.25,"CLE","LeBron James makes 10-foot driving floating jump shot","8 "," 9","400974437"
2,20.1666666666667,3.83333333333333,"BOS","Marcus Smart misses 27-foot three point jumper","8 "," 9","400974437"
2,20.2166666666667,3.78333333333333,"CLE","JR Smith defensive rebound","8 "," 9","400974437"
2,20.3333333333333,3.66666666666667,"CLE","Jae Crowder makes two point shot (LeBron James assists)","8 "," 9","400974437"
2,20.5333333333333,3.46666666666667,"CLE","JR Smith personal foul","8 "," 9","400974437"
2,20.5333333333333,3.46666666666667,"CLE","Tristan Thompson enters the game for Kevin Love","8 "," 9","400974437"
2,20.5333333333333,3.46666666666667,"BOS","Jayson Tatum enters the game for Semi Ojeleye","8 "," 9","400974437"
2,20.7166666666667,3.28333333333333,"BOS","Kyrie Irving makes 18-foot step back jumpshot","8 "," 9","400974437"
2,21.1,2.9,"CLE","Dwyane Wade misses 26-foot three point jumper","8 "," 9","400974437"
2,21.15,2.85,"BOS","Marcus Smart defensive rebound","8 "," 9","400974437"
2,21.2333333333333,2.76666666666667,"BOS","Kyrie Irving misses driving layup","8 "," 9","400974437"
2,21.2666666666667,2.73333333333333,"CLE","LeBron James defensive rebound","8 "," 9","400974437"
2,21.3666666666667,2.63333333333333,"CLE","Aron Baynes blocks Dwyane Wade 's 2-foot layup","8 "," 9","400974437"
2,21.4666666666667,2.53333333333333,"BOS","Aron Baynes defensive rebound","8 "," 9","400974437"
2,21.4833333333333,2.51666666666667,"CLE","LeBron James personal foul","8 "," 9","400974437"
2,21.7,2.3,"CLE","Tristan Thompson personal foul","8 "," 9","400974437"
2,21.7,2.3,"BOS","Jayson Tatum makes free throw 1 of 2","8 "," 9","400974437"
2,21.7,2.3,"BOS","Jayson Tatum makes free throw 2 of 2","8 "," 9","400974437"
2,21.95,2.05,"CLE","Jae Crowder lost ball turnover (Marcus Smart steals)","8 "," 9","400974437"
2,22.1666666666667,1.83333333333333,"BOS","Jayson Tatum misses 18-foot jumper","8 "," 9","400974437"
2,22.2333333333333,1.76666666666667,"CLE","JR Smith defensive rebound","8 "," 9","400974437"
2,22.3666666666667,1.63333333333333,"CLE","JR Smith makes 18-foot jumper","8 "," 9","400974437"
2,22.65,1.35,"BOS","Aron Baynes makes 16-foot jumper (Marcus Smart assists)","8 "," 9","400974437"
2,23.05,0.95,"CLE","LeBron James makes 19-foot jumper","8 "," 9","400974437"
2,23.2666666666667,0.733333333333333,"BOS","Aron Baynes makes 10-foot jumper (Kyrie Irving assists)","8 "," 9","400974437"
2,23.4833333333333,0.516666666666667,"CLE","Jae Crowder misses 24-foot jumper","8 "," 9","400974437"
2,23.5333333333333,0.466666666666667,"BOS","Jayson Tatum defensive rebound","8 "," 9","400974437"
2,23.6666666666667,0.333333333333333,"BOS","Marcus Smart misses 19-foot jumper","8 "," 9","400974437"
2,23.7166666666667,0.283333333333333,"CLE","Cavaliers defensive team rebound","8 "," 9","400974437"
2,23.7166666666667,0.283333333333333,"BOS","Aron Baynes loose ball foul","8 "," 9","400974437"
2,23.7166666666667,0.283333333333333,"CLE","Jae Crowder makes free throw 1 of 2","8 "," 9","400974437"
2,23.7166666666667,0.283333333333333,"BOS","Al Horford enters the game for Aron Baynes","8 "," 9","400974437"
2,23.7166666666667,0.283333333333333,"CLE","Jae Crowder makes free throw 2 of 2","8 "," 9","400974437"
2,24,0,"BOS","Kyrie Irving misses 19-foot step back jumpshot","8 "," 9","400974437"
2,24,0,"BOS","Celtics offensive team rebound","8 "," 9","400974437"
2,24,0,"CLE","End of the 2nd Quarter","8 "," 9","400974437"
3,24,12,"CLE","Derrick Rose enters the game for JR Smith","8 "," 9","400974437"
3,24,12,"CLE","Kevin Love enters the game for Tristan Thompson","8 "," 9","400974437"
3,24.1666666666667,11.8333333333333,"BOS","Jaylen Brown personal foul","8 "," 9","400974437"
3,24.4333333333333,11.5666666666667,"CLE","Derrick Rose misses 12-foot jumper","8 "," 9","400974437"
3,24.4833333333333,11.5166666666667,"CLE","Derrick Rose offensive rebound","8 "," 9","400974437"
3,24.5166666666667,11.4833333333333,"CLE","Derrick Rose bad pass (Jaylen Brown steals)","8 "," 9","400974437"
3,24.5666666666667,11.4333333333333,"BOS","Marcus Smart makes two point shot (Jayson Tatum assists)","8 "," 9","400974437"
3,24.6666666666667,11.3333333333333,"CLE","Dwyane Wade bad pass (Marcus Smart steals)","8 "," 9","400974437"
3,24.75,11.25,"BOS","Jayson Tatum makes 2-foot alley oop dunk shot (Kyrie Irving assists)","8 "," 9","400974437"
3,24.75,11.25,"CLE","Cavaliers Full timeout","8 "," 9","400974437"
3,24.75,11.25,"BOS","Kyrie Irving technical foul (1st technical foul)","8 "," 9","400974437"
3,24.75,11.25,"CLE","Kevin Love makes technical free throw","8 "," 9","400974437"
3,25.1333333333333,10.8666666666667,"CLE","Dwyane Wade makes two point shot","8 "," 9","400974437"
3,25.1333333333333,10.8666666666667,"BOS","Jayson Tatum shooting foul","8 "," 9","400974437"
3,25.1333333333333,10.8666666666667,"CLE","Dwyane Wade makes free throw 1 of 1","8 "," 9","400974437"
3,25.45,10.55,"BOS","Al Horford misses 9-foot two point shot","8 "," 9","400974437"
3,25.5,10.5,"CLE","LeBron James defensive rebound","8 "," 9","400974437"
3,25.5833333333333,10.4166666666667,"CLE","LeBron James makes 2-foot dunk","8 "," 9","400974437"
3,25.7,10.3,"CLE","Jae Crowder shooting foul","8 "," 9","400974437"
3,25.7,10.3,"BOS","Al Horford makes free throw 1 of 2","8 "," 9","400974437"
3,25.7,10.3,"BOS","Al Horford misses free throw 2 of 2","8 "," 9","400974437"
3,25.75,10.25,"CLE","LeBron James defensive rebound","8 "," 9","400974437"
3,25.9166666666667,10.0833333333333,"CLE","Dwyane Wade misses driving floating jump shot","8 "," 9","400974437"
3,25.9666666666667,10.0333333333333,"BOS","Kyrie Irving defensive rebound","8 "," 9","400974437"
3,26.05,9.95,"CLE","Jae Crowder personal foul","8 "," 9","400974437"
3,26.05,9.95,"BOS","Al Horford technical foul (1st technical foul)","8 "," 9","400974437"
3,26.05,9.95,"CLE","Kevin Love makes technical free throw","8 "," 9","400974437"
3,26.1666666666667,9.83333333333333,"CLE","Dwyane Wade shooting foul","8 "," 9","400974437"
3,26.1666666666667,9.83333333333333,"BOS","Al Horford misses free throw 1 of 2","8 "," 9","400974437"
3,26.1666666666667,9.83333333333333,"BOS","Celtics offensive team rebound","8 "," 9","400974437"
3,26.1666666666667,9.83333333333333,"BOS","Al Horford makes free throw 2 of 2","8 "," 9","400974437"
3,26.3666666666667,9.63333333333333,"CLE","Kevin Love misses 25-foot three point jumper","8 "," 9","400974437"
3,26.4166666666667,9.58333333333333,"BOS","Marcus Smart defensive rebound","8 "," 9","400974437"
3,26.5833333333334,9.41666666666667,"BOS","Jaylen Brown makes layup (Al Horford assists)","8 "," 9","400974437"
3,26.8833333333334,9.11666666666667,"CLE","LeBron James misses 27-foot three point jumper","8 "," 9","400974437"
3,26.9166666666667,9.08333333333333,"BOS","Jayson Tatum defensive rebound","8 "," 9","400974437"
3,27.1,8.9,"BOS","Marcus Smart makes 7-foot two point shot","8 "," 9","400974437"
3,27.3833333333334,8.61666666666667,"CLE","Dwyane Wade bad pass (Jaylen Brown steals)","8 "," 9","400974437"
3,27.45,8.55,"BOS","Jaylen Brown makes 3-foot layup","8 "," 9","400974437"
3,27.45,8.55,"CLE","Cavaliers Full timeout","8 "," 9","400974437"
3,27.75,8.25,"CLE","Dwyane Wade bad pass (Kyrie Irving steals)","8 "," 9","400974437"
3,27.85,8.15,"BOS","Jaylen Brown makes two point shot (Al Horford assists)","8 "," 9","400974437"
3,28.0166666666667,7.98333333333333,"BOS","Kyrie Irving personal foul","8 "," 9","400974437"
3,28.15,7.85,"CLE","Kevin Love makes 20-foot jumper (Dwyane Wade assists)","8 "," 9","400974437"
3,28.5333333333334,7.46666666666667,"BOS","Jaylen Brown misses step back jumpshot","8 "," 9","400974437"
3,28.5833333333334,7.41666666666667,"CLE","LeBron James defensive rebound","8 "," 9","400974437"
3,28.6333333333334,7.36666666666667,"CLE","LeBron James offensive charge","8 "," 9","400974437"
3,28.6333333333334,7.36666666666667,"CLE","LeBron James offensive foul turnover","8 "," 9","400974437"
3,28.8,7.2,"BOS","Kyrie Irving misses three point jumper","8 "," 9","400974437"
