"Shot","Description","Home","Quarter","Player_Id","Left","Top","Made","Game_Id"
"55"" class=""missed"" ","JJ Redick misses 21-foot pullup jump shot","home","2","3024","74.66666666666667","76.0",0,"401070217"
"56"" class=""missed"" ","Joel Embiid misses 27-foot three point jumper","home","2","3059318","63.55555555555556","48.0",0,"401070217"
"59"" class=""missed"" ","JJ Redick misses running pullup jump shot","home","2","3024","64.66666666666667","60.0",0,"401070217"
"60"" class=""missed"" ","Joel Embiid misses 26-foot three point jumper","home","2","3059318","64.66666666666667","56.00000000000001",0,"401070217"
"61"" class=""missed"" ","Markelle Fultz misses 12-foot pullup jump shot","home","2","4066636","82.44444444444444","64.0",0,"401070217"
"64"" class=""missed"" ","Joel Embiid misses 27-foot three point jumper","home","3","3059318","63.55555555555556","44.0",0,"401070217"
"67"" class=""missed"" ","Ben Simmons misses driving layup","home","3","3907387","90.22222222222223","50.0",0,"401070217"
"68"" class=""made"" ","Ben Simmons makes alley oop layup (Joel Embiid assists)","home","3","3907387","91.33333333333333","48.0",1,"401070217"
"69"" class=""made"" ","Robert Covington makes 27-foot three point jumper (Dario Saric assists)","home","3","2490620","65.77777777777777","72.0",1,"401070217"
"72"" class=""missed"" ","Robert Covington misses 26-foot three point jumper","home","3","2490620","68.0","78.0",0,"401070217"
"73"" class=""missed"" ","Zach LaVine blocks JJ Redick 's 11-foot jumper","home","3","3024","81.33333333333334","44.0",0,"401070217"
"74"" class=""missed"" ","JJ Redick misses two point shot","home","3","3024","88.0","48.0",0,"401070217"
"75"" class=""missed"" ","Zach LaVine blocks Dario Saric 's 6-foot two point shot","home","3","3032978","90.22222222222223","62.0",0,"401070217"
"76"" class=""made"" ","Dario Saric makes 9-foot jumper","home","3","3032978","83.55555555555556","46.0",1,"401070217"
"80"" class=""made"" ","Dario Saric makes 26-foot three point jumper (Robert Covington assists)","home","3","3032978","64.66666666666667","40.0",1,"401070217"
"81"" class=""made"" ","JJ Redick makes 20-foot pullup jump shot (Ben Simmons assists)","home","3","3024","71.33333333333333","42.0",1,"401070217"
"82"" class=""missed"" ","Wendell Carter Jr. blocks Ben Simmons 's 3-foot two point shot","home","3","3907387","92.44444444444444","44.0",0,"401070217"
"83"" class=""made"" ","Ben Simmons makes 14-foot driving floating jump shot","home","3","3907387","80.22222222222223","36.0",1,"401070217"
"84"" class=""missed"" ","Dario Saric misses alley oop layup","home","3","3032978","92.44444444444444","50.0",0,"401070217"
"85"" class=""made"" ","Amir Johnson makes 6-foot hook shot (Ben Simmons assists)","home","3","2769","86.88888888888889","46.0",1,"401070217"
"86"" class=""missed"" ","Robert Covington misses 27-foot three point jumper","home","3","2490620","69.11111111111111","82.0",0,"401070217"
"87"" class=""made"" ","Amir Johnson makes hook shot (Ben Simmons assists)","home","3","2769","86.88888888888889","50.0",1,"401070217"
"88"" class=""missed"" ","Robert Covington misses three point jumper","home","3","2490620","93.55555555555556","4.0",0,"401070217"
"89"" class=""missed"" ","Amir Johnson misses 27-foot step back jumpshot","home","3","2769","64.66666666666667","62.0",0,"401070217"
"90"" class=""missed"" ","Robert Covington misses 27-foot three point jumper","home","3","2490620","70.22222222222223","86.0",0,"401070217"
"91"" class=""missed"" ","Markelle Fultz misses layup","home","3","4066636","92.44444444444444","48.0",0,"401070217"
"92"" class=""made"" ","Markelle Fultz makes tip shot","home","3","4066636","93.55555555555556","50.0",1,"401070217"
"93"" class=""made"" ","Robert Covington makes 27-foot three point jumper (Ben Simmons assists)","home","3","2490620","68.0","78.0",1,"401070217"
"94"" class=""made"" ","Joel Embiid makes layup (Landry Shamet assists)","home","3","3059318","92.44444444444444","48.0",1,"401070217"
"95"" class=""missed"" ","JJ Redick misses 25-foot three point jumper","home","3","3024","72.44444444444444","18.0",0,"401070217"
"96"" class=""made"" ","Landry Shamet makes 25-foot three point jumper (Ben Simmons assists)","home","3","3914044","72.44444444444444","84.0",1,"401070217"
"99"" class=""missed"" ","Markelle Fultz misses 40-foot three point jumper","home","3","4066636","51.333333333333336","22.0",0,"401070217"
"100"" class=""made"" ","Dario Saric makes 27-foot three point jumper (Joel Embiid assists)","home","4","3032978","64.66666666666667","62.0",1,"401070217"
"101"" class=""missed"" ","JJ Redick misses driving floating jump shot","home","4","3024","85.77777777777777","48.0",0,"401070217"
"102"" class=""missed"" ","Dario Saric misses driving floating jump shot","home","4","3032978","88.0","44.0",0,"401070217"
"103"" class=""missed"" ","Landry Shamet misses 29-foot three point jumper","home","4","3914044","64.66666666666667","76.0",0,"401070217"
"104"" class=""missed"" ","Zach LaVine blocks Amir Johnson 's 4-foot layup","home","4","2769","90.22222222222223","44.0",0,"401070217"
"105"" class=""missed"" ","Bobby Portis blocks Amir Johnson 's 9-foot layup","home","4","2769","83.55555555555556","52.0",0,"401070217"
"106"" class=""made"" ","Markelle Fultz makes 26-foot three pointer","home","4","4066636","66.88888888888889","72.0",1,"401070217"
"107"" class=""missed"" ","Markelle Fultz misses 18-foot pullup jump shot","home","4","4066636","74.66666666666667","38.0",0,"401070217"
"108"" class=""made"" ","Landry Shamet makes 23-foot three point jumper (Markelle Fultz assists)","home","4","3914044","89.11111111111111","96.0",1,"401070217"
"109"" class=""made"" ","Joel Embiid makes 12-foot jumper","home","4","3059318","85.77777777777777","68.0",1,"401070217"
"112"" class=""missed"" ","Markelle Fultz misses 24-foot three point jumper","home","4","4066636","84.66666666666667","4.0",0,"401070217"
"113"" class=""missed"" ","Furkan Korkmaz misses 27-foot three point jumper","home","4","3929325","66.88888888888889","76.0",0,"401070217"
"114"" class=""made"" ","Markelle Fultz makes driving layup","home","4","4066636","91.33333333333333","42.0",1,"401070217"
"115"" class=""made"" ","Robert Covington makes dunk (Markelle Fultz assists)","home","4","2490620","93.55555555555556","52.0",1,"401070217"
"116"" class=""made"" ","Joel Embiid makes 15-foot jump bank shot","home","4","3059318","81.33333333333334","32.0",1,"401070217"
"117"" class=""made"" ","Amir Johnson makes 3-foot layup (Markelle Fultz assists)","home","4","2769","90.22222222222223","48.0",1,"401070217"
"119"" class=""made"" ","Amir Johnson makes dunk (Markelle Fultz assists)","home","4","2769","92.44444444444444","50.0",1,"401070217"
"120"" class=""missed"" ","Jonah Bolden misses 29-foot three point jumper","home","4","3155533","62.44444444444444","60.0",0,"401070217"
"121"" class=""made"" ","Markelle Fultz makes pullup jump shot","home","4","4066636","70.22222222222223","50.0",1,"401070217"
"122"" class=""missed"" ","Markelle Fultz misses 20-foot pullup jump shot","home","4","4066636","71.33333333333333","48.0",0,"401070217"
"0"" ","Rajon Rondo makes two point shot","away","1","3026","7.777777777777778","46.0",1,"401070218"
"1"" ","Brandon Ingram makes layup (LeBron James assists)","away","1","3913176","5.555555555555555","50.0",1,"401070218"
"2"" ","JaVale McGee makes 3-foot driving dunk","away","1","3452","6.666666666666667","48.0",1,"401070218"
"3"" ","LeBron James makes 1-foot dunk","away","1","1966","5.555555555555555","48.0",1,"401070218"
"4"" ","LeBron James makes dunk","away","1","1966","5.555555555555555","50.0",1,"401070218"
"5"" ","Brandon Ingram misses 25-foot three point jumper","away","1","3913176","25.555555555555554","80.0",0,"401070218"
"6"" ","Brandon Ingram misses 23-foot three point jumper","away","1","3913176","5.555555555555555","96.0",0,"401070218"
"7"" ","Rajon Rondo makes 3-foot two point shot","away","1","3026","6.666666666666667","43.99999999999999",1,"401070218"
"8"" ","LeBron James misses two point shot","away","1","1966","11.11111111111111","50.0",0,"401070218"
"9"" ","Kyle Kuzma makes 2-foot layup (Rajon Rondo assists)","away","1","3134907","6.666666666666667","48.0",1,"401070218"
"10"" ","LeBron James makes two point shot","away","1","1966","5.555555555555555","50.0",1,"401070218"
"12"" ","Kyle Kuzma makes 2-foot two point shot (Rajon Rondo assists)","away","1","3134907","5.555555555555555","48.0",1,"401070218"
"18"" ","Kyle Kuzma misses 10-foot two point shot","away","1","3134907","12.222222222222221","62.0",0,"401070218"
"19"" ","LeBron James makes two point shot","away","1","1966","5.555555555555555","48.0",1,"401070218"
"20"" ","Maurice Harkless blocks Rajon Rondo 's 3-foot driving layup","away","1","3026","5.555555555555555","54.0",0,"401070218"
"21"" ","LeBron James makes two point shot","away","1","1966","4.444444444444445","50.0",1,"401070218"
"22"" ","Brandon Ingram misses 16-foot jumper","away","1","3913176","21.11111111111111","42.00000000000001",0,"401070218"
"25"" ","Brandon Ingram makes two point shot","away","1","3913176","5.555555555555555","50.0",1,"401070218"
"26"" ","Josh Hart misses 17-foot pullup jump shot","away","1","3062679","23.333333333333332","54.0",0,"401070218"
"27"" ","Kyle Kuzma misses 23-foot three point jumper","away","1","3134907","8.88888888888889","4.0",0,"401070218"
"28"" ","Lance Stephenson misses 25-foot three point jumper","away","1","4244","32.22222222222222","46.0",0,"401070218"
"29"" ","Lance Stephenson misses 22-foot three point jumper","away","1","4244","5.555555555555555","94.0",0,"401070218"
"30"" ","Lance Stephenson makes driving layup","away","1","4244","5.555555555555555","52.0",1,"401070218"
"31"" ","Josh Hart misses 23-foot three point pullup jump shot","away","1","3062679","6.666666666666667","4.0",0,"401070218"
"32"" ","Lance Stephenson misses 61-foot three point pullup jump shot","away","1","4244","71.11111111111111","30.0",0,"401070218"
"33"" ","Lonzo Ball misses 24-foot three point pullup jump shot","away","2","4066421","23.333333333333332","86.0",0,"401070218"
"34"" ","Kyle Kuzma makes driving layup (Lance Stephenson assists)","away","2","3134907","5.555555555555555","52.0",1,"401070218"
"35"" ","Lance Stephenson makes 17-foot pullup jump shot (Lonzo Ball assists)","away","2","4244","21.11111111111111","68.0",1,"401070218"
"36"" ","Zach Collins blocks LeBron James's driving layup","away","2","1966","6.666666666666667","50.0",0,"401070218"
"37"" ","Josh Hart makes two point shot (Lance Stephenson assists)","away","2","3062679","6.666666666666667","48.0",1,"401070218"
"41"" ","Kyle Kuzma misses 28-foot three point jumper","away","2","3134907","34.44444444444444","58.0",0,"401070218"
"42"" ","Lonzo Ball misses 26-foot three point pullup jump shot","away","2","4066421","33.33333333333333","36.0",0,"401070218"
"43"" ","LeBron James misses 8-foot two point shot","away","2","1966","13.333333333333334","43.99999999999999",0,"401070218"
"44"" ","JaVale McGee makes 2-foot two point shot (LeBron James assists)","away","2","3452","5.555555555555555","52.0",1,"401070218"
"45"" ","LeBron James misses 26-foot three point pullup jump shot","away","2","1966","30.0","76.0",0,"401070218"
"46"" ","Brandon Ingram misses 22-foot three point jumper","away","2","3913176","6.666666666666667","94.0",0,"401070218"
"47"" ","JaVale McGee makes alley oop dunk shot (Rajon Rondo assists)","away","2","3452","5.555555555555555","50.0",1,"401070218"
"50"" ","JaVale McGee makes 3-foot dunk (LeBron James assists)","away","2","3452","7.777777777777778","48.0",1,"401070218"
"51"" ","Rajon Rondo misses 8-foot two point shot","away","2","3026","11.11111111111111","60.0",0,"401070218"
"52"" ","LeBron James makes layup (Rajon Rondo assists)","away","2","1966","5.555555555555555","48.0",1,"401070218"
"53"" ","Brandon Ingram misses pullup jump shot","away","2","3913176","21.11111111111111","50.0",0,"401070218"
"54"" ","Brandon Ingram misses tip shot","away","2","3913176","4.444444444444445","50.0",0,"401070218"
"55"" ","Josh Hart makes two point shot (Rajon Rondo assists)","away","2","3062679","5.555555555555555","50.0",1,"401070218"
"56"" ","Rajon Rondo makes driving layup","away","2","3026","4.444444444444445","52.0",1,"401070218"
"57"" ","Rajon Rondo makes 1-foot two point shot","away","2","3026","5.555555555555555","48.0",1,"401070218"
"58"" ","Josh Hart makes two point shot (Rajon Rondo assists)","away","2","3062679","4.444444444444445","50.0",1,"401070218"
"61"" ","Rajon Rondo misses 21-foot pullup jump shot","away","2","3026","20.0","82.0",0,"401070218"
"62"" ","Josh Hart makes driving layup (JaVale McGee assists)","away","2","3062679","6.666666666666667","46.0",1,"401070218"
"63"" ","Rajon Rondo makes 2-foot two point shot","away","2","3026","6.666666666666667","48.0",1,"401070218"
"64"" ","Rajon Rondo misses driving layup","away","3","3026","5.555555555555555","50.0",0,"401070218"
"65"" ","JaVale McGee misses 15-foot pullup jump shot","away","3","3452","21.11111111111111","48.0",0,"401070218"
"66"" ","Kentavious Caldwell-Pope misses driving layup","away","3","2581018","7.777777777777778","52.0",0,"401070218"
"67"" ","Brandon Ingram makes driving layup","away","3","3913176","5.555555555555555","48.0",1,"401070218"
"68"" ","Brandon Ingram makes 20-foot two point shot","away","3","3913176","14.444444444444443","14.0",1,"401070218"
"69"" ","Rajon Rondo misses 24-foot three point jumper","away","3","3026","12.222222222222221","4.0",0,"401070218"
"74"" ","LeBron James misses 28-foot three point pullup jump shot","away","3","1966","31.11111111111111","80.0",0,"401070218"
"75"" ","Brandon Ingram makes 20-foot pullup jump shot","away","3","3913176","16.666666666666664","82.0",1,"401070218"
"76"" ","Brandon Ingram misses 15-foot jumper","away","3","3913176","20.0","62.0",0,"401070218"
"79"" ","Kyle Kuzma misses 25-foot three point jumper","away","3","3134907","25.555555555555554","84.0",0,"401070218"
"80"" ","Brandon Ingram makes 10-foot two point shot (LeBron James assists)","away","3","3913176","15.555555555555555","46.0",1,"401070218"
"81"" ","Brandon Ingram makes two point shot (LeBron James assists)","away","3","3913176","4.444444444444445","52.0",1,"401070218"
"82"" ","Kyle Kuzma makes dunk (Josh Hart assists)","away","3","3134907","4.444444444444445","48.0",1,"401070218"
"83"" ","Kyle Kuzma misses two point shot","away","3","3134907","6.666666666666667","48.0",0,"401070218"
"86"" ","Zach Collins blocks Kyle Kuzma 's 1-foot two point shot","away","3","3134907","5.555555555555555","52.0",0,"401070218"
"87"" ","Lonzo Ball misses tip shot","away","3","4066421","4.444444444444445","50.0",0,"401070218"
"88"" ","Lonzo Ball makes layup","away","3","4066421","5.555555555555555","46.0",1,"401070218"
"89"" ","Josh Hart makes 26-foot three point jumper (Rajon Rondo assists)","away","3","3062679","27.77777777777778","20.0",1,"401070218"
"90"" ","Zach Collins blocks Lance Stephenson 's 2-foot layup","away","3","4244","5.555555555555555","48.0",0,"401070218"
"91"" ","Maurice Harkless blocks Kyle Kuzma 's 2-foot two point shot","away","3","3134907","6.666666666666667","52.0",0,"401070218"
"92"" ","Lonzo Ball misses 25-foot step back jumpshot","away","3","4066421","30.0","28.0",0,"401070218"
"93"" ","Zach Collins blocks Josh Hart 's 3-foot driving layup","away","3","3062679","7.777777777777778","48.0",0,"401070218"
"94"" ","Rajon Rondo makes 25-foot three pointer","away","3","3026","31.11111111111111","38.0",1,"401070218"
"95"" ","Josh Hart makes 25-foot three pointer","away","3","3062679","25.555555555555554","18.0",1,"401070218"
"96"" ","LeBron James misses 28-foot three point jumper","away","4","1966","34.44444444444444","64.0",0,"401070218"
"97"" ","Maurice Harkless blocks Kyle Kuzma's three point jumper","away","4","3134907","32.22222222222222","50.0",0,"401070218"
"98"" ","Josh Hart makes driving layup","away","4","3062679","5.555555555555555","54.0",1,"401070218"
"99"" ","LeBron James makes two point shot","away","4","1966","5.555555555555555","52.0",1,"401070218"
"102"" ","Lonzo Ball makes 26-foot three point jumper (LeBron James assists)","away","4","4066421","27.77777777777778","80.0",1,"401070218"
"103"" ","Zach Collins blocks Lonzo Ball 's 4-foot driving layup","away","4","4066421","8.88888888888889","52.0",0,"401070218"
"104"" ","Damian Lillard blocks Rajon Rondo 's 4-foot driving layup","away","4","3026","7.777777777777778","43.99999999999999",0,"401070218"
"105"" ","LeBron James makes driving layup","away","4","1966","5.555555555555555","46.0",1,"401070218"
"106"" ","JaVale McGee makes dunk (Brandon Ingram assists)","away","4","3452","4.444444444444445","50.0",1,"401070218"
"107"" ","LeBron James misses running pullup jump shot","away","4","1966","31.11111111111111","66.0",0,"401070218"
"108"" ","Kentavious Caldwell-Pope misses 20-foot two point shot","away","4","2581018","8.88888888888889","12.0",0,"401070218"
"111"" ","Brandon Ingram misses 23-foot three point jumper","away","4","3913176","10.0","4.0",0,"401070218"
"112"" ","Kyle Kuzma misses 25-foot three point jumper","away","4","3134907","30.0","30.0",0,"401070218"
"115"" ","Zach Collins blocks Rajon Rondo 's 2-foot two point shot","away","4","3026","6.666666666666667","52.0",0,"401070218"
"116"" ","Josh Hart makes 25-foot three point jumper (Rajon Rondo assists)","away","4","3062679","30.0","28.0",1,"401070218"
"117"" ","Kyle Kuzma makes 25-foot three point jumper (Rajon Rondo assists)","away","4","3134907","31.11111111111111","66.0",1,"401070218"
"118"" ","Josh Hart misses 25-foot three point pullup jump shot","away","4","3062679","32.22222222222222","43.99999999999999",0,"401070218"
"119"" ","LeBron James makes 2-foot layup (Rajon Rondo assists)","away","4","1966","6.666666666666667","48.0",1,"401070218"
"120"" ","Kentavious Caldwell-Pope makes 25-foot three point jumper (Rajon Rondo assists)","away","4","2581018","20.0","8.0",1,"401070218"
"121"" ","Kyle Kuzma misses 26-foot step back jumpshot","away","4","3134907","30.0","72.0",0,"401070218"
"0"" class=""missed"" ","Al-Farouq Aminu misses driving layup","home","1","4248","92.44444444444444","52.0",0,"401070218"
"1"" class=""missed"" ","Al-Farouq Aminu misses 25-foot three point jumper","home","1","4248","69.11111111111111","78.0",0,"401070218"
"2"" class=""missed"" ","Jake Layman misses 25-foot three point jumper","home","1","2982268","80.22222222222223","94.0",0,"401070218"
"3"" class=""made"" ","Jusuf Nurkic makes 3-foot two point shot (CJ McCollum assists)","home","1","3102530","90.22222222222223","46.0",1,"401070218"
"4"" class=""missed"" ","Damian Lillard misses 25-foot three point pullup jump shot","home","1","6606","80.22222222222223","92.0",0,"401070218"
"5"" class=""missed"" ","CJ McCollum misses two point shot","home","1","2490149","92.44444444444444","54.0",0,"401070218"
"6"" class=""made"" ","Damian Lillard makes driving dunk","home","1","6606","93.55555555555556","50.0",1,"401070218"
"7"" class=""made"" ","Jake Layman makes 24-foot three point jumper (Damian Lillard assists)","home","1","2982268","85.77777777777777","96.0",1,"401070218"
"8"" class=""missed"" ","CJ McCollum misses 15-foot pullup jump shot","home","1","2490149","76.88888888888889","48.0",0,"401070218"
"11"" class=""made"" ","Damian Lillard makes 15-foot running pullup jump shot","home","1","6606","79.11111111111111","64.0",1,"401070218"
"12"" class=""missed"" ","Jusuf Nurkic misses 2-foot jump bank shot","home","1","3102530","92.44444444444444","54.0",0,"401070218"
"13"" class=""missed"" ","Damian Lillard misses three point pullup jump shot","home","1","6606","65.77777777777777","50.0",0,"401070218"
"14"" class=""made"" ","Jusuf Nurkic makes tip shot","home","1","3102530","93.55555555555556","50.0",1,"401070218"
"15"" class=""missed"" ","CJ McCollum misses 26-foot three point pullup jump shot","home","1","2490149","68.0","24.0",0,"401070218"
"16"" class=""made"" ","CJ McCollum makes two point shot","home","1","2490149","93.55555555555556","36.0",1,"401070218"
"17"" class=""missed"" ","CJ McCollum misses running pullup jump shot","home","1","2490149","66.88888888888889","30.0",0,"401070218"
"21"" class=""made"" ","Damian Lillard makes two point shot","home","1","6606","93.55555555555556","48.0",1,"401070218"
"22"" class=""made"" ","CJ McCollum makes 13-foot pullup jump shot","home","1","2490149","80.22222222222223","40.0",1,"401070218"
"23"" class=""missed"" ","Brandon Ingram blocks Damian Lillard's layup","home","1","6606","93.55555555555556","56.00000000000001",0,"401070218"
"26"" class=""made"" ","Damian Lillard makes two point shot","home","1","6606","92.44444444444444","52.0",1,"401070218"
"27"" class=""missed"" ","Damian Lillard misses 26-foot three point jumper","home","1","6606","70.22222222222223","84.0",0,"401070218"
"28"" class=""made"" ","Seth Curry makes two point shot","home","1","2326307","93.55555555555556","50.0",1,"401070218"
"29"" class=""missed"" ","Evan Turner misses 18-foot step back jumpshot","home","1","4239","79.11111111111111","76.0",0,"401070218"
"30"" class=""made"" ","Nik Stauskas makes 26-foot three point jumper (Meyers Leonard assists)","home","1","2991042","70.22222222222223","22.0",1,"401070218"
"31"" class=""made"" ","Nik Stauskas makes 25-foot three point jumper (Meyers Leonard assists)","home","1","2991042","75.77777777777777","86.0",1,"401070218"
"32"" class=""missed"" ","Seth Curry misses driving layup","home","1","2326307","91.33333333333333","56.00000000000001",0,"401070218"
"33"" class=""missed"" ","Seth Curry misses driving floating jump shot","home","2","2326307","83.55555555555556","52.0",0,"401070218"
"34"" class=""made"" ","Nik Stauskas makes driving layup","home","2","2991042","91.33333333333333","50.0",1,"401070218"
"35"" class=""made"" ","Nik Stauskas makes 22-foot pullup jump shot (Evan Turner assists)","home","2","2991042","71.33333333333333","32.0",1,"401070218"
"36"" class=""made"" ","Nik Stauskas makes 31-foot three point jumper (Evan Turner assists)","home","2","2991042","60.22222222222222","32.0",1,"401070218"
"37"" class=""missed"" ","Zach Collins misses 26-foot three point jumper","home","2","4066650","69.11111111111111","76.0",0,"401070218"
"38"" class=""made"" ","Evan Turner makes driving layup","home","2","4239","92.44444444444444","52.0",1,"401070218"
"39"" class=""made"" ","Nik Stauskas makes 27-foot three point jumper (Evan Turner assists)","home","2","2991042","65.77777777777777","68.0",1,"401070218"
"40"" class=""missed"" ","Nik Stauskas misses 26-foot three point jumper","home","2","2991042","69.11111111111111","24.0",0,"401070218"
"41"" class=""made"" ","Evan Turner makes 6-foot two point shot","home","2","4239","86.88888888888889","48.0",1,"401070218"
"42"" class=""missed"" ","Evan Turner misses 13-foot pullup jump shot","home","2","4239","79.11111111111111","48.0",0,"401070218"
"45"" class=""missed"" ","Al-Farouq Aminu misses three point jumper","home","2","4248","93.55555555555556","96.0",0,"401070218"
"48"" class=""missed"" ","CJ McCollum misses 15-foot pullup jump shot","home","2","2490149","76.88888888888889","52.0",0,"401070218"
"51"" class=""missed"" ","Jusuf Nurkic misses 2-foot tip shot","home","2","3102530","92.44444444444444","52.0",0,"401070218"
"52"" class=""missed"" ","JaVale McGee blocks Jusuf Nurkic 's 2-foot driving dunk","home","2","3102530","92.44444444444444","46.0",0,"401070218"
"53"" class=""missed"" ","JaVale McGee blocks Damian Lillard's driving layup","home","2","6606","93.55555555555556","48.0",0,"401070218"
"54"" class=""missed"" ","Al-Farouq Aminu misses 24-foot three point jumper","home","2","4248","85.77777777777777","96.0",0,"401070218"
"55"" class=""missed"" ","Al-Farouq Aminu misses 25-foot three point jumper","home","2","4248","66.88888888888889","34.0",0,"401070218"
"56"" class=""missed"" ","CJ McCollum misses two point shot","home","2","2490149","92.44444444444444","52.0",0,"401070218"
"57"" class=""made"" ","Jusuf Nurkic makes tip shot","home","2","3102530","93.55555555555556","50.0",1,"401070218"
"58"" class=""missed"" ","Nik Stauskas misses 26-foot three point pullup jump shot","home","2","2991042","65.77777777777777","34.0",0,"401070218"
"59"" class=""missed"" ","Jusuf Nurkic misses layup","home","2","3102530","93.55555555555556","52.0",0,"401070218"
"60"" class=""made"" ","Jusuf Nurkic makes two point shot","home","2","3102530","93.55555555555556","50.0",1,"401070218"
"61"" class=""missed"" ","Damian Lillard misses 20-foot pullup jump shot","home","2","6606","75.77777777777777","26.0",0,"401070218"
"62"" class=""made"" ","Maurice Harkless makes tip shot","home","2","6591","93.55555555555556","50.0",1,"401070218"
"63"" class=""missed"" ","CJ McCollum misses driving layup","home","2","2490149","91.33333333333333","50.0",0,"401070218"
"64"" class=""made"" ","Jusuf Nurkic makes 12-foot two point shot (Maurice Harkless assists)","home","2","3102530","84.66666666666667","30.0",1,"401070218"
"65"" class=""missed"" ","Jusuf Nurkic misses 12-foot two point shot","home","2","3102530","80.22222222222223","42.0",0,"401070218"
"66"" class=""missed"" ","Damian Lillard misses driving layup","home","2","6606","92.44444444444444","54.0",0,"401070218"
"69"" class=""missed"" ","Damian Lillard misses driving layup","home","2","6606","92.44444444444444","52.0",0,"401070218"
"70"" class=""made"" ","Evan Turner makes dunk","home","2","4239","93.55555555555556","50.0",1,"401070218"
"71"" class=""missed"" ","Jusuf Nurkic misses layup","home","3","3102530","93.55555555555556","52.0",0,"401070218"
"72"" class=""missed"" ","CJ McCollum misses 17-foot pullup jump shot","home","3","2490149","75.77777777777777","38.0",0,"401070218"
"73"" class=""made"" ","Jusuf Nurkic makes hook shot (Damian Lillard assists)","home","3","3102530","90.22222222222223","50.0",1,"401070218"
"74"" class=""missed"" ","Jusuf Nurkic misses three point jumper","home","3","3102530","63.55555555555556","50.0",0,"401070218"
"75"" class=""made"" ","Al-Farouq Aminu makes driving dunk","home","3","4248","92.44444444444444","50.0",1,"401070218"
"76"" class=""missed"" ","Jake Layman misses 24-foot three point pullup jump shot","home","3","2982268","71.33333333333333","22.0",0,"401070218"
"77"" class=""made"" ","Jusuf Nurkic makes two point shot","home","3","3102530","91.33333333333333","52.0",1,"401070218"
"78"" class=""missed"" ","Damian Lillard misses 26-foot three point jumper","home","3","6606","65.77777777777777","40.0",0,"401070218"
"79"" class=""made"" ","Damian Lillard makes 17-foot pullup jump shot","home","3","6606","78.0","30.0",1,"401070218"
"80"" class=""missed"" ","Damian Lillard misses 8-foot pullup jump shot","home","3","6606","90.22222222222223","36.0",0,"401070218"
"81"" class=""made"" ","CJ McCollum makes 23-foot three point jumper (Meyers Leonard assists)","home","3","2490149","94.66666666666667","4.0",1,"401070218"
"82"" class=""made"" ","Damian Lillard makes 23-foot three point jumper (Meyers Leonard assists)","home","3","6606","88.0","6.0",1,"401070218"
"83"" class=""missed"" ","Jake Layman misses 24-foot three point jumper","home","3","2982268","75.77777777777777","14.0",0,"401070218"
"84"" class=""missed"" ","CJ McCollum misses 25-foot three point pullup jump shot","home","3","2490149","65.77777777777777","38.0",0,"401070218"
"85"" class=""missed"" ","Damian Lillard misses 19-foot jumper","home","3","6606","85.77777777777777","86.0",0,"401070218"
"86"" class=""missed"" ","Al-Farouq Aminu misses 19-foot pullup jump shot","home","3","4248","76.88888888888889","74.0",0,"401070218"
"87"" class=""made"" ","Evan Turner makes driving layup","home","3","4239","92.44444444444444","54.0",1,"401070218"
"88"" class=""made"" ","Evan Turner makes layup","home","3","4239","92.44444444444444","50.0",1,"401070218"
"91"" class=""made"" ","Zach Collins makes dunk (Nik Stauskas assists)","home","3","4066650","91.33333333333333","50.0",1,"401070218"
"92"" class=""made"" ","Maurice Harkless makes layup (Evan Turner assists)","home","3","6591","93.55555555555556","54.0",1,"401070218"
"93"" class=""made"" ","Maurice Harkless makes 25-foot three point jumper (Evan Turner assists)","home","3","6591","68.0","72.0",1,"401070218"
"96"" class=""missed"" ","Seth Curry misses 21-foot pullup jump shot","home","4","2326307","70.22222222222223","52.0",0,"401070218"
"97"" class=""made"" ","Seth Curry makes 25-foot three point jumper (Evan Turner assists)","home","4","2326307","69.11111111111111","26.0",1,"401070218"
"98"" class=""made"" ","Zach Collins makes 5-foot two point shot","home","4","4066650","91.33333333333333","42.0",1,"401070218"
"99"" class=""missed"" ","Josh Hart blocks Seth Curry 's 24-foot three point jumper","home","4","2326307","70.22222222222223","74.0",0,"401070218"
"100"" class=""missed"" ","Maurice Harkless misses 24-foot three point jumper","home","4","6591","76.88888888888889","12.0",0,"401070218"
"101"" class=""missed"" ","Nik Stauskas misses 11-foot two point shot","home","4","2991042","81.33333333333334","57.99999999999999",0,"401070218"
"105"" class=""missed"" ","Evan Turner misses 12-foot two point shot","home","4","4239","86.88888888888889","72.0",0,"401070218"
"106"" class=""missed"" ","CJ McCollum misses 15-foot pullup jump shot","home","4","2490149","79.11111111111111","64.0",0,"401070218"
"107"" class=""made"" ","Damian Lillard makes 25-foot three pointer","home","4","6606","72.44444444444444","16.0",1,"401070218"
"108"" class=""made"" ","Nik Stauskas makes 25-foot three pointer (Maurice Harkless assists)","home","4","2991042","66.88888888888889","34.0",1,"401070218"
"109"" class=""missed"" ","Damian Lillard misses 25-foot three point jumper","home","4","6606","75.77777777777777","90.0",0,"401070218"
"110"" class=""missed"" ","Maurice Harkless misses tip shot","home","4","6591","93.55555555555556","50.0",0,"401070218"
"111"" class=""made"" ","Zach Collins makes alley oop layup (Damian Lillard assists)","home","4","4066650","91.33333333333333","54.0",1,"401070218"
